scenario,maneuver,metric,method_a,method_b,raw_p_paired,corrected_p_paired,significant_paired,marker_paired,cohens_d
3,right_left,mean_return,cbf_aux,fusion_aux,nan,nan,False,n/a,1.7860196237142245
4,stem_left,mean_return,cbf_aux,fusion_aux,nan,nan,False,n/a,5.075958880428766
4,stem_right,mean_return,cbf_aux,fusion_aux,nan,nan,False,n/a,1.7587011131546915
1a,right_stem,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,-5.733723934120572
1a,stem_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,-11.978837405530653
1a,stem_right,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,-4.281820502795304
1b,stem_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,1.7264481107406247
1b,stem_right,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,0.7589144855623141
2,stem_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,0.4787442642030336
2,stem_right,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,1.7299403154559563
2_dense,right_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,-3.0059384590129405
3,left_right,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,1.1789877711657422
3,right_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,-2.4784177940697645
4,stem_left,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,2.5034710420357205
4,stem_right,mean_return,cbf_aux,rule_based,nan,nan,False,n/a,2.408045941149779
1a,right_stem,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,16.109563125445494
1a,stem_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,20.524990150990433
1a,stem_right,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,18.314194241658623
1b,stem_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-0.46673704048613596
1b,stem_right,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-1.5315336101488135
2,stem_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-0.577509885277507
2,stem_right,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-1.5409870559800192
2_dense,right_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,3.6095855264970007
3,left_right,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-0.4197276897828902
3,right_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,2.177739079667833
4,stem_left,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-0.23047975135108256
4,stem_right,mean_return,rule_based,hjb_aux,nan,nan,False,n/a,-2.3430760825813497
1a,right_stem,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,26.16773762948541
1a,stem_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,8.08519249054685
1a,stem_right,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,25.437978437407953
1b,stem_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,5.977768574445599
1b,stem_right,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,0.7763926026518209
2,stem_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,7.563883027247983
2,stem_right,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,2.1411348262139356
2_dense,right_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,25.78738241092046
3,left_right,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,1.1106959886095507
3,right_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,15.919707113897504
4,stem_left,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,5.492674615519575
4,stem_right,mean_return,rule_based,soft_hjb_aux,nan,nan,False,n/a,1.453017874787723
1a,right_stem,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,-0.02478794029633107
1a,stem_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,1.6255148995696649
1a,stem_right,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,1.1285334821062236
1b,stem_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,13.677330194808375
1b,stem_right,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,1.9707914988472948
2,stem_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,4.537741768564914
2,stem_right,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,0.11915793675028444
2_dense,right_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,10.831056910816658
3,left_right,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,-0.31861157052717826
3,right_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,9.079293945209079
4,stem_left,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,2.5234433150580613
4,stem_right,mean_return,rule_based,eikonal_aux,nan,nan,False,n/a,-0.4030536509155534
1a,right_stem,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,1.9953269813434535
1a,stem_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,4.101770986070521
1a,stem_right,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,5.518501656879983
1b,stem_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,5.706072094586643
1b,stem_right,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,1.4780958493490997
2,stem_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,4.5024138153202795
2,stem_right,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,0.09573216911530463
2_dense,right_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,19.03887371759229
3,left_right,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,-0.36130882867533515
3,right_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,5.757522616246935
4,stem_left,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,4.5069273739717
4,stem_right,mean_return,rule_based,fusion_aux,nan,nan,False,n/a,-0.3005004987921679
1a,right_stem,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,5.733723934120572
1a,stem_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,11.978837405530653
1a,stem_right,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,4.281820502795304
1b,stem_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-1.7264481107406247
1b,stem_right,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-0.7589144855623141
2,stem_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-0.4787442642030336
2,stem_right,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-1.7299403154559563
2_dense,right_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,3.0059384590129405
3,left_right,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-1.1789877711657422
3,right_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,2.4784177940697645
4,stem_left,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-2.5034710420357205
4,stem_right,mean_return,rule_based,cbf_aux,nan,nan,False,n/a,-2.408045941149779
1a,right_stem,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.20803148913184902
1a,stem_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.06896035228497263
1a,stem_right,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.5780343855464889
1b,stem_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-1.2636893449075903
1b,stem_right,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.629252076230332
2,stem_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-2.7948511727298118
2,stem_right,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-2.282280943878922
2_dense,right_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.5018087127705285
3,left_right,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.9983506645556225
3,right_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.41870617557059886
4,stem_left,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-2.375236524314986
4,stem_right,collision_rate,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-1.0982673722992529
1a,right_stem,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,2.6025407215251226
1a,stem_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,3.5295646245443915
1a,stem_right,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,1.978694051988516
1b,stem_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.491468818546678
1b,stem_right,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.7558684738983014
2,stem_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.12792810281715
2,stem_right,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.5315573317841326
2_dense,right_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,0.2434840804747484
3,left_right,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.3081295247386803
3,right_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,0.5471568256714625
4,stem_left,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.8147285267399133
4,stem_right,collision_rate,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.14749362724449344
1a,right_stem,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,1.4387404132157635
1a,stem_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,1.0703077600496982
1a,stem_right,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,0.18550323241224065
1b,stem_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.5689036294064374
1b,stem_right,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.3421151387229296
2,stem_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.2455385036510438
2,stem_right,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.6290481639987346
2_dense,right_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,0.06486502824893564
3,left_right,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.7746932635515792
3,right_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,0.4659383654029513
4,stem_left,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.060310837533211
4,stem_right,collision_rate,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.13883491325908948
1a,right_stem,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.748153897800848
1a,stem_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.7516633841552601
1a,stem_right,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.8136723584934284
1b,stem_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.4174772570639591
1b,stem_right,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.5075817614912675
2,stem_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.2169821434603254
2,stem_right,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.012323116208102317
2_dense,right_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.07384910726677521
3,left_right,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.31479434141504886
3,right_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,0.38400211863822314
4,stem_left,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.6702948141218698
4,stem_right,collision_rate,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.6996988023984977
1a,right_stem,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,3.067044428839861
1a,stem_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,4.10994893000561
1a,stem_right,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,3.1605709723457713
1b,stem_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-2.2503478037872986
1b,stem_right,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-3.0768217481543805
2,stem_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-3.23351299393872
2,stem_right,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-4.673345437934221
2_dense,right_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,0.26078094287639997
3,left_right,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-2.3374431405778746
3,right_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,0.5895468964138144
4,stem_left,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-3.5702715287074813
4,stem_right,collision_rate,hjb_aux,rule_based,nan,nan,False,n/a,-3.7680164509329477
1a,right_stem,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.20803148913184902
1a,stem_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.06896035228497263
1a,stem_right,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.5780343855464889
1b,stem_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,1.2636893449075903
1b,stem_right,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.629252076230332
2,stem_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,2.7948511727298118
2,stem_right,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,2.282280943878922
2_dense,right_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.5018087127705285
3,left_right,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.9983506645556225
3,right_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.41870617557059886
4,stem_left,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,2.375236524314986
4,stem_right,collision_rate,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,1.0982673722992529
1a,right_stem,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,5.036422539786245
1a,stem_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,3.5388886033950366
1a,stem_right,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,2.9203055945454772
1b,stem_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.4137265733849658
1b,stem_right,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.24191065528866015
2,stem_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,0.9627284964865485
2,stem_right,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,1.2868754794488968
2_dense,right_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.4441609072899436
3,left_right,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,0.6528935231270591
3,right_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,0.30025895559418003
4,stem_left,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,0.8561431051102681
4,stem_right,collision_rate,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,1.0471561762250474
1a,right_stem,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,2.2009693662383643
1a,stem_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,1.123442855595518
1a,stem_right,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,0.7043646551019663
1b,stem_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.4450629007463809
1b,stem_right,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,0.33692622765543884
2,stem_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,1.1153866240579884
2,stem_right,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,0.9044420240513107
2_dense,right_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.4150629201973748
3,left_right,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,0.5990873026152117
3,right_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,0.08883218145798868
4,stem_left,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,1.3377321404834719
4,stem_right,collision_rate,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,1.2481937985640097
1a,right_stem,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,1.405509936401129
1a,stem_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,0.8172683234244167
1a,stem_right,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,1.554822969379333
1b,stem_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,2.275035903040605
1b,stem_right,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.05357347195151223
2,stem_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,2.0887029629050735
2,stem_right,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,2.5683775507328273
2_dense,right_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.5659022873014442
3,left_right,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,1.1630020023914212
3,right_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,0.0
4,stem_left,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,1.9299550999389308
4,stem_right,collision_rate,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,0.1798548750318316
1a,right_stem,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,7.494475122597515
1a,stem_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,4.098721903808994
1a,stem_right,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,4.659119427990217
1b,stem_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-1.049153933195442
1b,stem_right,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-4.4258239850880035
2,stem_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-0.7649921653561796
2,stem_right,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-2.9836533252225594
2_dense,right_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-0.2581988897471611
3,left_right,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-1.0257433515727294
3,right_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,0.43430160738691936
4,stem_left,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-1.5249581462442063
4,stem_right,collision_rate,soft_hjb_aux,rule_based,nan,nan,False,n/a,-3.342787271147623
1a,right_stem,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,-2.6025407215251226
1a,stem_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,-3.5295646245443915
1a,stem_right,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,-1.978694051988516
1b,stem_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.491468818546678
1b,stem_right,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.7558684738983014
2,stem_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,1.12792810281715
2,stem_right,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.5315573317841326
2_dense,right_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,-0.2434840804747484
3,left_right,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.3081295247386803
3,right_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,-0.5471568256714625
4,stem_left,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.8147285267399133
4,stem_right,collision_rate,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.14749362724449344
1a,right_stem,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-5.036422539786245
1a,stem_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-3.5388886033950366
1a,stem_right,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-2.9203055945454772
1b,stem_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.4137265733849658
1b,stem_right,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.24191065528866015
2,stem_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-0.9627284964865485
2,stem_right,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-1.2868754794488968
2_dense,right_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.4441609072899436
3,left_right,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-0.6528935231270591
3,right_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-0.30025895559418003
4,stem_left,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-0.8561431051102681
4,stem_right,collision_rate,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-1.0471561762250474
1a,right_stem,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.9511754312476923
1a,stem_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-1.925120998753213
1a,stem_right,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-1.490177871428634
1b,stem_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.7915590249039537
1b,stem_right,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.5112263433603719
2,stem_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.02163486561713071
2,stem_right,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.732410465484456
2_dense,right_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.16372328743006997
3,left_right,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.20552012258766683
3,right_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.26514718611184673
4,stem_left,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.06986950825037094
4,stem_right,collision_rate,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.027272826408753958
1a,right_stem,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,-2.368942478640088
1a,stem_left,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,-3.482186683852966
1a,stem_right,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,-1.3011421653266992
1b,stem_left,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,4.307447104250064
1b,stem_right,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,0.09470530673397157
2,stem_left,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,0.8289111843645689
2,stem_right,collision_rate,eikonal_aux,cbf_aux,nan,nan,False,n/a,0.5732583385472828
