ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO1_occ_to_noocc,eikonal_aux,collision_rate,0.1392087542087542,0.1571122112211221,0.017903457012367896,0.08022423623048884
HO1_occ_to_noocc,eikonal_aux,success_rate,0.4150673400673401,0.4228960396039604,0.007828699536620298,0.018774210818410207
HO1_occ_to_noocc,eikonal_aux,mean_ttc,10.99476163646876,10.191941442576356,-0.8028201938924049,-0.10570607415483253
HO1_occ_to_noocc,eikonal_aux,min_ttc,0.39319447418673886,0.3852170997166769,-0.007977374470061971,-0.018846943721906012
HO1_occ_to_noocc,eikonal_aux,ttc_p10_mean,1.5082848293182447,1.5018879667066236,-0.00639686261162109,-0.008575572961709844
HO1_occ_to_noocc,eikonal_aux,action_entropy_mean,1.1937735298225232,1.1880313942965508,-0.005742135525972358,-0.01951333249773024
HO1_occ_to_noocc,eikonal_aux,hard_brakes_per_ep_mean,0.413476430976431,0.41972772277227716,0.006251291795846159,0.015020892834022307
HO1_occ_to_noocc,eikonal_aux,row_violations_per_ep_mean,28.478569023569023,30.594092409240925,2.115523385671903,0.062430544634593306
HO1_occ_to_noocc,eikonal_aux,action_go_frac,0.40425366886664654,0.41516896024505734,0.010915291378410796,0.07086192280899978
HO1_occ_to_noocc,eikonal_aux,action_yield_frac,0.1578757140580476,0.15542996428419897,-0.002445749773848621,-0.025300496160197628
HO1_occ_to_noocc,eikonal_aux,switching_rate_mean,0.440520509600616,0.44268135037503153,0.002160840774415529,0.00862540169251785
HO1_occ_to_noocc,eikonal_aux,decision_latency_mean,6.160770663876786,5.679802379679149,-0.4809682841976368,-0.04250740205277624
HO1_occ_to_noocc,cbf_aux,mean_return,273.5716955833333,270.8776758695652,-2.694019713768057,-0.020545458170865855
HO1_occ_to_noocc,cbf_aux,collision_rate,0.12896666666666665,0.13390579710144926,0.004939130434782613,0.02644120907110438
HO1_occ_to_noocc,cbf_aux,success_rate,0.6207916666666667,0.6277391304347826,0.006947463768115836,0.018731771496291023
